id,prix
4206_train,20.80988786887476
7679_train,18.608234789745005
8397_train,21.22984332038188
6429_train,21.042421051357927
5303_train,22.02496854268113
4350_train,14.308963337970022
7170_train,21.825253096931668
7078_train,22.518343219124766
3686_train,22.790840943400802
336_train,20.91498594736779
653_train,20.833493290060254
6436_train,17.01481706421921
5037_train,24.505636222251745
2159_train,22.33679335476929
6247_train,40.56047482468286
1978_train,22.645857667141648
6106_train,22.871975285523625
7671_train,14.931821189411972
7884_train,42.620865822826566
2436_train,20.91219661297375
8264_train,25.56520362762833
3790_train,23.24938615929434
1641_train,75.19033336598525
7162_train,27.696261461415382
86_train,27.003070471399518
648_train,11.380896597226206
5266_train,19.442653993667157
8048_train,6.074381518700216
6243_train,24.736876566951217
2040_train,-1.6632782061946956
8080_train,30.87823119392717
5915_train,17.933338804227354
2525_train,26.604506071248146
515_train,3.96461750945175
4075_train,28.096117915642502
5_train,33.26327283080766
6751_train,22.46421789616445
5169_train,25.898296608646454
4600_train,34.54451806429872
6336_train,21.102913065870347
891_train,21.34973886987293
4880_train,25.78899542620504
5871_train,17.79323126195097
6700_train,23.55028064321825
1240_train,27.174517873731496
2647_train,24.846161929016056
978_train,22.24815703515062
7028_train,24.176625118182095
7769_train,32.51731349812919
1012_train,41.16219597874308
533_train,28.084598193001987
8442_train,19.296447914150598
1433_train,20.49395568022603
7662_train,30.665456819404902
4744_train,26.66980833612481
1633_train,24.518009043821188
2550_train,22.12928160797903
3198_train,31.362437171918394
4593_train,24.124856421780827
7001_train,26.097686316874864
2203_train,21.639119943660738
1313_train,32.329204385691376
155_train,27.738439974897595
8527_train,34.408750234694274
5406_train,28.07657421385968
6242_train,25.62315088935295
4488_train,13.23567270306969
3075_train,27.594355674051734
2727_train,18.66991150943661
1063_train,16.911395706293227
5880_train,22.63686728250334
8023_train,29.877928353437277
4176_train,20.40345024462888
2224_train,23.331639276874306
6624_train,52.110021560975404
4927_train,32.1567317913855
5103_train,26.372874566410722
4307_train,32.42799273697758
1456_train,17.843276890982928
439_train,29.62338513001898
7151_train,68.20845013303781
4920_train,25.276223745253922
4379_train,21.687224651743712
4841_train,42.537709771712365
5976_train,20.542072303650023
3902_train,37.6041505290764
5082_train,22.62235884746635
1188_train,35.43383444991061
1002_train,22.556851685569676
7067_train,21.68763597734371
6362_train,19.678498639316352
1146_train,20.509897509180995
5819_train,16.213044463713707
7802_train,20.311804318857433
2265_train,22.16945880470896
4617_train,30.008461224903407
3544_train,8.72288206318492
6777_train,28.525932673887404
4673_train,24.414087253213914
1901_train,21.18567293701792
2934_train,44.30229556752467
4348_train,21.921329174247624
1473_train,37.2705297102789
6296_train,22.1295521362322
5100_train,48.99522227194259
3677_train,21.667671705187352
2669_train,27.85540520964289
6285_train,28.98636208945984
4412_train,23.364527148251476
3225_train,29.392815287747474
1228_train,16.881662279889973
5785_train,23.811908090078326
6355_train,22.495849403609576
6453_train,21.123365066071095
883_train,34.24423203064227
2942_train,29.943099090886356
2963_train,24.006971293651553
3433_train,28.013416524102034
4172_train,34.46412067772919
4499_train,23.531620934662463
7454_train,28.07554747263068
3586_train,30.984017131906988
2916_train,27.59261837141687
3189_train,26.440336045400294
8137_train,17.924313722700866
4904_train,24.3628320699195
6228_train,32.01362485490838
7955_train,14.407256503646318
2057_train,2.047090848033372
4187_train,14.043389893193785
5347_train,34.52162146341154
6583_train,24.30645292397687
6262_train,26.091957900264354
3327_train,40.9132925002473
933_train,32.6133882986019
2736_train,24.591784750633927
8146_train,39.779699751232805
2323_train,28.05386041808972
2566_train,59.64900078490475
5691_train,29.706178533435853
7890_train,18.895630910118165
2837_train,17.875369644315036
4579_train,65.94239136861736
5803_train,24.902864716538282
2418_train,20.96874561725283
7413_train,21.572803712972494
7427_train,0.9011388682397636
1677_train,5.814097391963992
7594_train,51.260365132299306
2903_train,23.017282639221342
2499_train,24.843750634287538
7423_train,32.28623919287795
3145_train,34.80949252989242
157_train,19.960283900667967
6790_train,20.13150554668257
5111_train,52.601195397378
7858_train,7.598708788921181
3316_train,35.08686041139165
4426_train,21.75451634690264
3221_train,18.271186792814227
5227_train,39.67327557602996
7289_train,24.156504019220414
6859_train,18.95581837283546
6310_train,-0.3181567955193487
4486_train,21.77194442559132
