id,prix
4206_train,12.776862869433831
7679_train,6.329849726682301
8397_train,13.300098211666342
6429_train,13.22920814358979
5303_train,14.850606629321124
4350_train,1
7170_train,14.792667074290808
7078_train,15.664190143508609
3686_train,23.36139058850124
336_train,11.668952299909439
653_train,12.265555109524872
6436_train,4.7406073349283595
5037_train,16.18974822636112
2159_train,14.358516758236807
6247_train,46.79662549185917
1978_train,14.069403250863548
6106_train,12.990174283668171
7671_train,1
7884_train,46.47148875326268
2436_train,10.17043881926104
8264_train,19.57911117251381
3790_train,16.512794940894242
1641_train,77.74812331113382
7162_train,19.514630887819227
86_train,21.650844995327066
648_train,1
5266_train,10.669325076438259
8048_train,1
6243_train,19.579572200005646
2040_train,1
8080_train,39.474279818519726
5915_train,9.407665203952934
2525_train,22.915059862587373
515_train,1
4075_train,24.438501892307546
5_train,36.961223862295746
6751_train,14.195049841118749
5169_train,18.528663783496018
4600_train,26.643599070304777
6336_train,15.174183993762131
891_train,14.52189359131619
4880_train,19.58051832362428
5871_train,9.849222794802632
6700_train,16.801549807119887
1240_train,22.158194284582283
2647_train,8.325228346906375
978_train,18.619963183695223
7028_train,20.54153727500118
7769_train,32.89549277063809
1012_train,39.316684671373814
533_train,22.096221367059048
8442_train,11.486062595549743
1433_train,12.197325032133381
7662_train,26.148262958204146
4744_train,18.531008428590145
1633_train,17.548213691612478
2550_train,13.981242863623198
3198_train,27.191276894578483
4593_train,15.92477176168352
7001_train,20.174302870802354
2203_train,13.091488611580576
1313_train,29.540978204387944
155_train,19.650632742022868
8527_train,31.392994454059522
5406_train,20.95277985504247
6242_train,18.477929885893833
4488_train,1
3075_train,21.031349948536377
2727_train,11.531603991215821
1063_train,9.046036360714357
5880_train,14.13236117611989
8023_train,23.176886199902516
4176_train,13.62309590696707
2224_train,15.085811484999727
6624_train,84.14076797959744
4927_train,23.975824616778414
5103_train,17.3987442489469
4307_train,25.827580687984597
1456_train,10.563371390731778
439_train,21.825586675129603
7151_train,65.23789141646004
4920_train,20.460529470046755
4379_train,14.784195039583143
4841_train,42.26501223391272
5976_train,13.780098200471844
3902_train,44.177349191088005
5082_train,15.214075765035819
1188_train,33.52461203343585
1002_train,14.587054977588128
7067_train,11.982094619817804
6362_train,11.797018051309283
1146_train,13.646659040054079
5819_train,8.326869523081701
7802_train,12.44974309501588
2265_train,14.45562510720804
4617_train,20.672334419958066
3544_train,1
6777_train,18.991101551497128
4673_train,21.59029679435655
1901_train,11.376365925347205
2934_train,135.96765914109886
4348_train,13.644017387576174
1473_train,35.30601055377513
6296_train,13.77384741830058
5100_train,81.17525679308339
3677_train,13.453532450761418
2669_train,21.67195138584241
6285_train,19.327381854107376
4412_train,16.36625314310543
3225_train,22.142507602855336
1228_train,8.923314548725035
5785_train,13.774243861598666
6355_train,14.732843877909477
6453_train,11.900301683855947
883_train,29.812706978222128
2942_train,28.032492032902088
2963_train,18.060496266627457
3433_train,24.31269218742266
4172_train,26.418048014094826
4499_train,13.482972558749612
7454_train,18.27988681353047
3586_train,26.45772998959176
2916_train,19.61719469439588
3189_train,18.700372262088354
8137_train,10.129880694601457
4904_train,16.319154956074204
6228_train,23.47044881891809
7955_train,1
2057_train,1
4187_train,1
5347_train,27.448533427830558
6583_train,22.93998883610941
6262_train,16.787021663667407
3327_train,38.924121414473056
933_train,32.13590637144983
2736_train,20.97396775421105
8146_train,45.235451400674656
2323_train,22.06834540788434
2566_train,65.98878733480699
5691_train,17.96523817831069
7890_train,10.190270276436355
2837_train,9.923201477316912
4579_train,175.27849065528602
5803_train,17.841658961189683
2418_train,11.223592583950381
7413_train,13.346952731882926
7427_train,1
1677_train,1
7594_train,59.53264685503557
2903_train,16.085454756788682
2499_train,17.960919993392896
7423_train,29.18665605171002
3145_train,38.21780383952312
157_train,13.186790260648127
6790_train,0.7035234474332591
5111_train,142.6151070337964
7858_train,1
3316_train,27.0144707171002
4426_train,17.090414730993803
3221_train,10.429654012596007
5227_train,36.54111674094923
7289_train,16.70714276020765
6859_train,11.089883744878467
6310_train,1
4486_train,12.771205291313823
4217_train,13.36577279183432
3410_train,12.526040828948613
5997_train,11.104681476181145
5582_train,35.861442338371425
1241_train,14.415533670851733
810_train,16.10023184323102
1463_train,31.90664817665122
3100_train,19.33526049058303
8169_train,14.700905942054238
5509_train,17.149589812312048
5148_train,42.32754313310027
3618_train,11.02421128882445
4851_train,26.47898863342009
7977_train,12.377452154107164
3925_train,38.581696209193915
3799_train,12.69231934209704
5746_train,22.46592173089623
1239_train,13.58850922684535
7431_train,13.87040709021851
5732_train,10.896413983007665
5927_train,19.860547093836363
7690_train,13.523070562327053
7574_train,13.855135800013091
8427_train,8.272338657801743
1568_train,16.396920585701015
8185_train,55.74814785520896
7115_train,13.586386048396822
7599_train,28.451138548481982
8136_train,36.39180031341851
8493_train,9.821052699744474
7766_train,25.517081238258402
6341_train,1
3529_train,10.789521980494033
2115_train,30.793503450857248
5963_train,8.174683482315164
3665_train,26.531473276367183
5794_train,17.695085980392765
7315_train,15.915921436784561
3445_train,10.661516992769908
5447_train,28.877916419109102
1442_train,8.45568545923918
8187_train,17.273630749828886
