id,prix
4206_train,7.977802690578012
7679_train,36.98086465753909
8397_train,8.34951979024913
6429_train,0.6046123511876952
5303_train,3.761980817471494
4350_train,4.869861782239858
7170_train,-8.63588479745658
7078_train,17.40353685315266
3686_train,-5.333196947947518
336_train,8.33602117261857
653_train,5.217003108619159
6436_train,8.569355783239558
5037_train,11.068120213623063
2159_train,12.847553366642044
6247_train,277.84415253817406
1978_train,29.949054576480275
6106_train,6.03671351282456
7671_train,5.589113601826019
7884_train,57.947317660202664
2436_train,21.013522534162295
8264_train,20.24145066120167
3790_train,17.407545181363474
1641_train,23.947331840950923
7162_train,8.226208794814314
86_train,59.98520114281827
648_train,16.279431916778105
5266_train,13.065786463762857
8048_train,-3.3672196339241807
6243_train,21.514864195478893
2040_train,3.4239034394330683
8080_train,10.808794342771908
5915_train,12.84432246955087
2525_train,15.21600604567916
515_train,-5.145326710401837
4075_train,22.284708507810624
5_train,17.772909072169405
6751_train,4.738324986809237
5169_train,16.34777378363832
4600_train,8.252877502659917
6336_train,-2.0120230381463218
891_train,6.496037806195017
4880_train,4.086996435822535
5871_train,2.772261200258632
6700_train,22.779064706311484
1240_train,11.603621005959418
2647_train,0.24450451748262578
978_train,25.00695337203091
7028_train,15.638212077779496
7769_train,-14.62491539706576
1012_train,24.959295632064915
533_train,34.54693617420912
8442_train,24.067637803707544
1433_train,10.93623240115185
7662_train,27.66570545148284
4744_train,7.046988500542247
1633_train,25.252934956615597
2550_train,20.58693174225377
3198_train,20.66436871350383
4593_train,5.645929734318466
7001_train,43.02586869361295
2203_train,67.09975827863379
1313_train,49.503271441105085
155_train,8.97435971754656
8527_train,235.02588433441582
5406_train,10.99249257482282
6242_train,-2.0088065161288773
4488_train,-9.164342488247522
3075_train,1.2958303931266022
2727_train,9.600230627863384
1063_train,8.516883090525972
5880_train,22.997838837644395
8023_train,11.990652349094802
4176_train,4.957354320327654
2224_train,0.934466233404598
6624_train,346.3322719560549
4927_train,-14.328809069919252
5103_train,10.646618182778015
4307_train,21.202917281491583
1456_train,15.677832270528596
439_train,10.24794376283801
7151_train,-3.01375528007626
4920_train,9.58808204537697
4379_train,16.579778174911265
4841_train,3.2895525832718375
5976_train,15.601564375596778
3902_train,98.10021683923291
5082_train,-4.626201399943285
1188_train,13.868210209521163
1002_train,7.551727459004058
7067_train,-3.7969138771079245
6362_train,11.972374646908332
1146_train,15.611676087683408
5819_train,26.020517086148132
7802_train,9.89128953958983
2265_train,17.119643045606292
4617_train,17.642918527476457
3544_train,4.7076620050815485
6777_train,5.355757966035871
4673_train,34.21885590795303
1901_train,2.985754545391654
2934_train,565.8827492793448
4348_train,19.27390510379728
1473_train,26.414702354728913
6296_train,13.308847069787998
5100_train,344.9945389313829
3677_train,5.470309714070958
2669_train,4.836301405552329
6285_train,6.62317138544436
4412_train,19.29061582176679
3225_train,9.797916241469828
1228_train,14.259097303037846
5785_train,6.214076269920288
6355_train,8.139340163282514
6453_train,9.599095345483322
883_train,10.833026592792487
2942_train,7.35743332142383
2963_train,8.064413243411211
3433_train,19.79657482574617
4172_train,5.178716409930268
4499_train,4.323482522197631
7454_train,37.991027358792586
3586_train,40.562166002949326
2916_train,10.52858431804348
3189_train,22.762996955844496
8137_train,1.3408784096268096
4904_train,15.780333406963459
6228_train,13.066192690367055
7955_train,25.410319745166362
2057_train,22.894345444605637
4187_train,-7.819977744385846
5347_train,28.579352607118995
6583_train,16.693458513972693
6262_train,6.904958540612856
3327_train,9.601171541171912
933_train,1.0508859890216817
2736_train,15.712751018924187
8146_train,239.3932016780173
2323_train,8.875134930864409
2566_train,204.09505774801738
5691_train,10.918434940795873
7890_train,2.5881274801775263
2837_train,5.722603725180639
4579_train,402.0015663266542
5803_train,22.847627587865947
2418_train,14.474757313578724
7413_train,6.6620829854150125
7427_train,1.6011108815679553
1677_train,4.90442732016051
7594_train,150.90590323617184
2903_train,21.706288308928766
2499_train,23.430861689894755
7423_train,23.19666347882668
3145_train,23.84039028104551
157_train,16.97746987239116
6790_train,0.2310288159275263
5111_train,157.39422769562862
7858_train,1.140231324101226
3316_train,108.18121737234762
4426_train,13.314781156879945
3221_train,2.920454424300374
5227_train,101.44848995049247
7289_train,2.1053929452468787
6859_train,5.8775520515439155
6310_train,11.989090156141554
4486_train,11.375319114229224
4217_train,5.427660260877478
3410_train,6.97716402833815
5997_train,4.040478230325908
5582_train,82.32777257582926
1241_train,13.216751364144582
810_train,4.562095640576144
1463_train,61.30837886391669
3100_train,2.656720768095267
8169_train,1.512563987101576
5509_train,18.17902842836249
5148_train,5.046200631560902
3618_train,6.67235402063852
4851_train,1.6675964131733856
7977_train,9.086614595678377
3925_train,12.851244525066662
3799_train,24.76852139611398
5746_train,10.027652610673988
1239_train,7.990796017869091
7431_train,14.346767546255746
5732_train,3.8321996152511555
5927_train,9.853271396431397
7690_train,20.9866848802116
7574_train,-1.665027160575148
8427_train,9.892606176066302
1568_train,14.899563656339879
8185_train,65.71938263781267
7115_train,8.03632365848595
7599_train,17.57831694837921
8136_train,0.05338909857891053
8493_train,6.963930574948662
7766_train,22.840966935371256
6341_train,7.191183163963117
3529_train,33.015000313811534
2115_train,85.62930754958631
5963_train,26.795627461301113
3665_train,17.484962898245453
5794_train,-3.044479431111083
7315_train,5.001452204602342
3445_train,3.76196614556487
5447_train,190.60151223603933
1442_train,33.387220527038856
8187_train,4.540366558510438
6820_train,5.632203462792257
1333_train,4.093636974591542
4234_train,23.592765948317744
7053_train,0.9709474453361032
6155_train,44.6313199486343
1134_train,19.95596101149323
52_train,7.378302791659598
1388_train,14.399493952239567
8060_train,4.550604707174565
7772_train,4.139479123395315
1392_train,6.557871628411822
3245_train,67.1453123468039
7479_train,3.800694240385743
1661_train,11.09185201562117
4833_train,2.074650429583169
1679_train,15.568282408670056
2011_train,21.300564275922103
5798_train,159.1556930335833
6970_train,5.046200631560902
4785_train,3.1355888608923825
6188_train,349.8783119047069
6023_train,7.761569099606863
272_train,694.2758720887401
7109_train,20.70528981922281
46_train,5.722603725180639
8431_train,5.989921300235308
5558_train,20.734076987003814
6270_train,19.089123895504365
4974_train,-8.051037766573852
2960_train,3.512566803851911
1293_train,8.669891891615759
7102_train,49.702235400060374
4752_train,44.96178492307372
7938_train,0.7486243335940101
6350_train,14.57913882820537
5553_train,28.051867316072958
4409_train,180.64076343933002
7588_train,4.150617230980121
4625_train,31.648614524615166
1607_train,3.125154455021816
6642_train,16.728010029303686
5205_train,102.05198272100259
130_train,15.770543164271977
8017_train,19.48234778661663
6596_train,13.920505181857722
7307_train,217.4940481308677
4392_train,4.486120607973911
4249_train,22.284708507810624
3942_train,2.909840926362602
8165_train,2.536466955043428
6575_train,8.106175002752353
3166_train,12.183824899775923
4731_train,1.525852220150367
5828_train,10.416211735259221
920_train,7.438197283327728
695_train,7.289505708987436
7784_train,0.6950094901356484
7927_train,16.70454680790407
6135_train,1.6057651249118954
133_train,7.367545897673069
1007_train,19.87625747358719
5475_train,-1.2636767324698495
7713_train,7.759250215227323
6113_train,6.219602025227598
3984_train,16.37832930798654
1910_train,30.059463521131534
4222_train,3.6635367808464534
1198_train,-4.299186135766118
6408_train,-6.440322124411266
1715_train,6.413265950224074
2119_train,7.313067720490529
7519_train,8.849973657786816
5718_train,2.081627586966422
3815_train,11.254878473989388
6219_train,18.5723496671208
1598_train,19.62930054554355
6333_train,6.503952376433066
5059_train,2.5514456606546654
4449_train,7.06630940417743
6430_train,20.13717937713094
2028_train,47.79818403326054
7069_train,7.533314110117295
6861_train,-7.0911837487799625
1482_train,9.93934695407439
2065_train,2.0975456661019725
3819_train,71.66770973250328
4136_train,6.768491265153137
7426_train,17.493985790370957
6701_train,104.71608356247559
1691_train,9.071352417361819
2870_train,85.33360900610556
679_train,75.59336433261427
811_train,43.95814511796087
8186_train,-0.26121655712775255
1224_train,21.745118963355914
5064_train,72.31143629034099
3346_train,2.090296359351089
7037_train,32.95696004072053
5791_train,23.0354462876173
393_train,13.812292967940827
5777_train,26.637881925255
6604_train,-8.034109109359656
7268_train,4.127316868390463
7467_train,1.368335348776941
434_train,105.58004738328908
3875_train,10.22213178392967
1578_train,1.1718539326556754
5134_train,20.411694045443415
3484_train,-4.118854219735702
1023_train,12.795398020264155
2042_train,5.3432105444722025
6340_train,118.30995941298804
3453_train,7.801014079004009
6586_train,361.49290619358237
2041_train,26.480848554626355
4861_train,32.414789527174186
3755_train,4.5934403594416136
2824_train,38.75279695512159
196_train,74.92668181704732
1942_train,74.37240255589191
1215_train,72.3043905948533
7129_train,8.83883077195611
1311_train,20.910510950631487
3695_train,4.386172098572983
4455_train,10.700610486900668
7036_train,7.448230502615439
1724_train,8.795693553630157
