id,prix
4206_train,9.66064619934734
7679_train,47.898679670204366
8397_train,4.8977954694676775
6429_train,0.08749158719923525
5303_train,4.6025755638503885
4350_train,16.402928014531422
7170_train,-0.9467625596818767
7078_train,12.417252987867808
3686_train,-20.31902505562066
336_train,3.686528681152771
653_train,10.61392227648321
6436_train,-6.413784486910563
5037_train,7.0181548047035065
2159_train,6.450169625149236
6247_train,264.3928781564683
1978_train,32.14633883219338
6106_train,5.790167354473018
7671_train,4.3559274536445205
7884_train,51.414937093180264
2436_train,13.460801328218187
8264_train,-2.181606402707145
3790_train,12.072520940358643
1641_train,52.380765695081145
7162_train,4.895989708112558
86_train,52.09539439190919
648_train,17.245678399746982
5266_train,13.111473707345354
8048_train,-2.2702758655660116
6243_train,17.7177521495959
2040_train,8.386882516560144
8080_train,-12.595519109741643
5915_train,8.21831508706022
2525_train,15.612130489641896
515_train,36.8496055531862
4075_train,32.547313573449614
5_train,30.808754295439496
6751_train,6.947385149691281
5169_train,11.272107116429172
4600_train,23.95000160546436
6336_train,1.9618685856842764
891_train,-2.9485091599403286
4880_train,7.440216358986747
5871_train,2.779967276288975
6700_train,18.433813189471913
1240_train,5.38499688100739
2647_train,-2.6975200897818015
978_train,30.609068926369986
7028_train,18.10926931161929
7769_train,-32.12629576715874
1012_train,23.113131711394733
533_train,20.98291664478928
8442_train,20.277572469049453
1433_train,5.850815056616586
7662_train,34.45728034482273
4744_train,16.366812894352364
1633_train,22.409015992957155
2550_train,26.827357004697696
3198_train,-30.6073539239847
4593_train,12.22018609881548
7001_train,17.296956516918552
2203_train,136.39789186624603
1313_train,50.72517517528134
155_train,14.043429065592782
8527_train,293.87907110357
5406_train,-0.7354744174073029
6242_train,11.02499487417247
4488_train,-17.11598208351233
3075_train,2.4515312417844974
2727_train,13.200558183796714
1063_train,11.599276961063639
5880_train,17.071396009782017
8023_train,5.692662324083829
4176_train,18.145719133762064
2224_train,6.295807824900074
6624_train,335.3030003976904
4927_train,-36.56237422538975
5103_train,-1.9811015823725688
4307_train,30.430728147724814
1456_train,9.653389759903588
439_train,9.029644838758248
7151_train,5.182686571844158
4920_train,17.752736273437076
4379_train,10.428646493009854
4841_train,39.01086006159823
5976_train,19.704554509326435
