id,prix
4206_train,27.978764703716294
7679_train,27.978764703716294
8397_train,27.978764703716294
6429_train,27.978764703716294
5303_train,27.984069865269046
4350_train,27.984069865269046
7170_train,27.978764703716294
7078_train,27.99037114512744
3686_train,27.978764703716294
336_train,27.978764703716294
653_train,27.978764703716294
6436_train,27.984069865269046
5037_train,27.978764703716294
2159_train,27.99037114512744
6247_train,28.227531573665544
1978_train,27.99037114512744
6106_train,27.978764703716294
7671_train,27.978764703716294
7884_train,27.978764703716294
2436_train,27.978764703716294
8264_train,27.996165750417063
3790_train,27.99037114512744
1641_train,27.984069865269046
7162_train,27.978764703716294
86_train,27.996165750417063
648_train,27.978764703716294
5266_train,27.978764703716294
8048_train,27.978764703716294
6243_train,27.984069865269046
2040_train,27.978764703716294
8080_train,27.978764703716294
5915_train,27.99037114512744
2525_train,27.996165750417063
515_train,27.978764703716294
4075_train,27.996165750417063
5_train,28.011982266304646
6751_train,27.978764703716294
5169_train,27.984069865269046
4600_train,27.987665820005727
6336_train,27.978764703716294
891_train,27.984069865269046
4880_train,27.984069865269046
5871_train,27.978764703716294
6700_train,27.984069865269046
1240_train,27.996165750417063
2647_train,27.978764703716294
978_train,27.996165750417063
7028_train,27.996165750417063
7769_train,27.978764703716294
1012_train,27.978764703716294
533_train,27.978764703716294
8442_train,27.978764703716294
1433_train,27.978764703716294
7662_train,27.984069865269046
4744_train,27.978764703716294
1633_train,27.99037114512744
2550_train,27.99037114512744
3198_train,28.02165860614378
4593_train,27.978764703716294
7001_train,27.996165750417063
2203_train,28.158639243830997
1313_train,27.978764703716294
155_train,27.978764703716294
8527_train,28.153074120362767
5406_train,27.99037114512744
6242_train,27.978764703716294
4488_train,27.978764703716294
3075_train,27.978764703716294
2727_train,27.99037114512744
1063_train,27.978764703716294
5880_train,27.978764703716294
8023_train,27.984069865269046
4176_train,27.978764703716294
2224_train,27.978764703716294
6624_train,28.278736148689937
4927_train,27.987665820005727
5103_train,27.978764703716294
4307_train,27.978764703716294
1456_train,27.99037114512744
439_train,27.978764703716294
7151_train,27.978764703716294
4920_train,27.984069865269046
4379_train,27.99037114512744
4841_train,27.978764703716294
5976_train,27.99037114512744
3902_train,28.075958473198703
5082_train,27.978764703716294
1188_train,27.978764703716294
1002_train,27.978764703716294
7067_train,27.978764703716294
6362_train,27.978764703716294
1146_train,27.99037114512744
5819_train,27.978764703716294
7802_train,27.978764703716294
2265_train,27.99037114512744
4617_train,27.978764703716294
3544_train,27.978764703716294
6777_train,27.978764703716294
4673_train,27.996165750417063
1901_train,27.984069865269046
2934_train,28.451891521265097
4348_train,27.99037114512744
1473_train,27.978764703716294
6296_train,27.978764703716294
5100_train,28.359269006197902
3677_train,27.978764703716294
2669_train,27.984069865269046
6285_train,27.978764703716294
4412_train,27.984069865269046
3225_train,27.978764703716294
1228_train,27.978764703716294
5785_train,27.978764703716294
6355_train,27.978764703716294
6453_train,27.978764703716294
883_train,27.984069865269046
2942_train,27.978764703716294
2963_train,27.984069865269046
3433_train,27.996165750417063
4172_train,27.978764703716294
4499_train,27.978764703716294
7454_train,27.978764703716294
3586_train,27.984069865269046
2916_train,27.984069865269046
3189_train,27.978764703716294
8137_train,27.978764703716294
4904_train,27.984069865269046
6228_train,27.978764703716294
7955_train,27.984069865269046
2057_train,27.978764703716294
4187_train,27.978764703716294
5347_train,27.996165750417063
6583_train,27.987665820005727
6262_train,27.978764703716294
3327_train,27.978764703716294
933_train,27.978764703716294
2736_train,27.996165750417063
8146_train,28.134636483463886
2323_train,27.978764703716294
2566_train,28.158639243830997
5691_train,27.978764703716294
7890_train,27.984069865269046
2837_train,27.978764703716294
4579_train,28.134636483463886
5803_train,27.99037114512744
2418_train,27.978764703716294
7413_train,27.984069865269046
7427_train,27.978764703716294
1677_train,27.978764703716294
7594_train,28.075958473198703
2903_train,27.99037114512744
2499_train,27.99037114512744
7423_train,27.996165750417063
3145_train,28.011982266304646
157_train,27.99037114512744
6790_train,27.978764703716294
5111_train,28.12217591573242
7858_train,27.978764703716294
3316_train,28.158639243830997
4426_train,27.984069865269046
3221_train,27.978764703716294
5227_train,28.038707223624762
7289_train,27.978764703716294
6859_train,27.978764703716294
6310_train,27.987665820005727
4486_train,27.978764703716294
4217_train,27.978764703716294
3410_train,27.978764703716294
5997_train,27.978764703716294
5582_train,28.06829708760935
1241_train,27.99037114512744
810_train,27.978764703716294
1463_train,27.996686817363813
3100_train,27.978764703716294
8169_train,27.978764703716294
5509_train,27.984069865269046
5148_train,27.987665820005727
3618_train,27.978764703716294
4851_train,27.978764703716294
7977_train,27.978764703716294
3925_train,27.978764703716294
3799_train,28.015218020552794
5746_train,27.984069865269046
1239_train,27.978764703716294
7431_train,27.978764703716294
5732_train,27.978764703716294
5927_train,27.978764703716294
7690_train,27.99037114512744
7574_train,27.978764703716294
8427_train,27.978764703716294
1568_train,27.99037114512744
8185_train,27.978764703716294
7115_train,27.978764703716294
7599_train,27.978764703716294
8136_train,27.978764703716294
8493_train,27.978764703716294
7766_train,27.978764703716294
6341_train,27.978764703716294
3529_train,27.99037114512744
2115_train,27.996686817363813
5963_train,27.978764703716294
3665_train,27.978764703716294
5794_train,27.984069865269046
7315_train,27.978764703716294
3445_train,27.978764703716294
5447_train,28.038707223624762
1442_train,27.978764703716294
8187_train,27.978764703716294
6820_train,27.978764703716294
1333_train,27.978764703716294
4234_train,27.978764703716294
7053_train,27.984069865269046
6155_train,27.99037114512744
1134_train,27.978764703716294
52_train,27.978764703716294
1388_train,27.978764703716294
8060_train,27.984069865269046
7772_train,27.978764703716294
1392_train,27.987665820005727
3245_train,28.153074120362767
7479_train,27.978764703716294
1661_train,27.978764703716294
4833_train,27.978764703716294
1679_train,27.978764703716294
2011_train,27.996165750417063
5798_train,28.038707223624762
6970_train,27.987665820005727
4785_train,27.978764703716294
6188_train,28.12217591573242
6023_train,27.984069865269046
272_train,28.451891521265097
7109_train,27.978764703716294
46_train,27.978764703716294
8431_train,27.978764703716294
5558_train,27.996165750417063
6270_train,27.996165750417063
4974_train,27.978764703716294
2960_train,27.978764703716294
1293_train,27.978764703716294
7102_train,27.996686817363813
4752_train,28.015218020552794
7938_train,27.978764703716294
6350_train,27.984069865269046
5553_train,27.99037114512744
4409_train,28.15755061397204
